legislator_id,law_id,acta_id,legislador,distrito,bloque,voto,voto_raw,hcdn_asset_id,foto
HCDN2953,ley-bases-sancion-2024,5272,"Vidal, Maria Eugenia",CABA,Pro,AFIRMATIVO,afirmativo,REC9,https://api.argentinadatos.com/static/diputados/diputados/HCDN2953.jpg
HCDN2943,ley-bases-sancion-2024,5272,"Tetaz, Martin Alberto",CABA,Ucr - Unión Cívica Radical,AFIRMATIVO,afirmativo,REC10,https://api.argentinadatos.com/static/diputados/diputados/HCDN2943.jpg
HCDN2898,ley-bases-sancion-2024,5272,"Lopez Murphy, Ricardo Hipolito",CABA,Republicanos Unidos,AFIRMATIVO,afirmativo,REC11,https://api.argentinadatos.com/static/diputados/diputados/HCDN2898.jpg
HCDN2937,ley-bases-sancion-2024,5272,"Alonso, Constanza Maria",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,REC12,https://api.argentinadatos.com/static/diputados/diputados/HCDN2937.jpg
HCDN2915,ley-bases-sancion-2024,5272,"Pereyra, Julio",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,REC13,https://api.argentinadatos.com/static/diputados/diputados/HCDN2915.jpg
HCDN2936,ley-bases-sancion-2024,5272,"Litza, Monica",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,A51022,https://api.argentinadatos.com/static/diputados/diputados/HCDN2936.jpg
HCDN2356,ley-bases-sancion-2024,5272,"Arroyo, Daniel",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,A51073,https://api.argentinadatos.com/static/diputados/diputados/HCDN2356.jpg
HCDN2899,ley-bases-sancion-2024,5272,"Vargas Matyi, Brenda",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,REC14,https://api.argentinadatos.com/static/diputados/diputados/HCDN2899.jpg
HCDN2950,ley-bases-sancion-2024,5272,"Iparraguirre, Rogelio",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,REC15,https://api.argentinadatos.com/static/diputados/diputados/HCDN2950.jpg
HCDN2951,ley-bases-sancion-2024,5272,"Santilli, Diego",Buenos Aires,Pro,AFIRMATIVO,afirmativo,REC16,https://api.argentinadatos.com/static/diputados/diputados/HCDN2951.jpg
HCDN2896,ley-bases-sancion-2024,5272,"Tolosa Paz, Victoria",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,REC17,https://api.argentinadatos.com/static/diputados/diputados/HCDN2896.jpg
HCDN2926,ley-bases-sancion-2024,5272,"Gollan, Daniel",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,REC18,https://api.argentinadatos.com/static/diputados/diputados/HCDN2926.jpg
HCDN1460,ley-bases-sancion-2024,5272,"Passo, Marcela Fabiana",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,A50912,https://api.argentinadatos.com/static/diputados/diputados/HCDN1460.jpg
HCDN2904,ley-bases-sancion-2024,5272,"Palazzo, Sergio Omar",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,REC19,https://api.argentinadatos.com/static/diputados/diputados/HCDN2904.jpg
HCDN2905,ley-bases-sancion-2024,5272,"Propato, Agustina Lucrecia",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,REC20,https://api.argentinadatos.com/static/diputados/diputados/HCDN2905.jpg
HCDN2908,ley-bases-sancion-2024,5272,"Manes, Facundo",Buenos Aires,Democracia para Siempre,AFIRMATIVO,afirmativo,REC22,https://api.argentinadatos.com/static/diputados/diputados/HCDN2908.jpg
HCDN2895,ley-bases-sancion-2024,5272,"Tavela, Danya",Buenos Aires,Democracia para Siempre,AFIRMATIVO,afirmativo,REC23,https://api.argentinadatos.com/static/diputados/diputados/HCDN2895.jpg
HCDN1192,ley-bases-sancion-2024,5272,"Milman, Gerardo",Buenos Aires,Pro,AFIRMATIVO,afirmativo,A4769,https://api.argentinadatos.com/static/diputados/diputados/HCDN1192.jpg
HCDN2914,ley-bases-sancion-2024,5272,"Sotolano, Maria",Buenos Aires,Pro,AFIRMATIVO,afirmativo,REC24,https://api.argentinadatos.com/static/diputados/diputados/HCDN2914.jpg
HCDN1440,ley-bases-sancion-2024,5272,"Monzo, Emilio",Buenos Aires,Encuentro Federal,AFIRMATIVO,afirmativo,A50901,https://api.argentinadatos.com/static/diputados/diputados/HCDN1440.jpg
HCDN2881,ley-bases-sancion-2024,5272,"Besana, Gabriela",Buenos Aires,Pro,AFIRMATIVO,afirmativo,REC25,https://api.argentinadatos.com/static/diputados/diputados/HCDN2881.jpg
HCDN2942,ley-bases-sancion-2024,5272,"De Loredo, Rodrigo",Córdoba,Ucr - Unión Cívica Radical,AFIRMATIVO,afirmativo,REC26,https://api.argentinadatos.com/static/diputados/diputados/HCDN2942.jpg
vote-rodriguez-machado-laura,ley-bases-sancion-2024,5272,"Rodriguez Machado, Laura",,,AFIRMATIVO,afirmativo,REC27,
HCDN2956,ley-bases-sancion-2024,5272,"Brouwer de Koning, Gabriela",Córdoba,Ucr - Unión Cívica Radical,AFIRMATIVO,afirmativo,REC29,https://api.argentinadatos.com/static/diputados/diputados/HCDN2956.jpg
HCDN2928,ley-bases-sancion-2024,5272,"De la Sota, Natalia",Córdoba,Defendamos Córdoba,NEGATIVO,negativo,REC30,https://api.argentinadatos.com/static/diputados/diputados/HCDN2928.jpg
HCDN2910,ley-bases-sancion-2024,5272,"Garcia Aresca, Ignacio",Córdoba,Provincias Unidas,AFIRMATIVO,afirmativo,REC31,https://api.argentinadatos.com/static/diputados/diputados/HCDN2910.jpg
HCDN2919,ley-bases-sancion-2024,5272,"Chumpitaz, Gabriel Felipe",Santa Fe,Futuro y Libertad,AFIRMATIVO,afirmativo,REC32,https://api.argentinadatos.com/static/diputados/diputados/HCDN2919.jpg
HCDN2738,ley-bases-sancion-2024,5272,"Mirabella, Roberto",Santa Fe,Defendamos Santa Fe,NEGATIVO,negativo,REC33,https://api.argentinadatos.com/static/diputados/diputados/HCDN2738.jpg
HCDN2948,ley-bases-sancion-2024,5272,"Mastaler, Magali",Santa Fe,Unión por la Patria,NEGATIVO,negativo,REC34,https://api.argentinadatos.com/static/diputados/diputados/HCDN2948.jpg
HCDN2889,ley-bases-sancion-2024,5272,"Toniolli, Eduardo",Santa Fe,Unión por la Patria,NEGATIVO,negativo,REC35,https://api.argentinadatos.com/static/diputados/diputados/HCDN2889.jpg
HCDN2891,ley-bases-sancion-2024,5272,"Fein, Monica",Santa Fe,Encuentro Federal,NEGATIVO,negativo,A4629,https://api.argentinadatos.com/static/diputados/diputados/HCDN2891.jpg
HCDN2959,ley-bases-sancion-2024,5272,"Aguirre, Manuel Ignacio",Corrientes,Democracia para Siempre,AFIRMATIVO,afirmativo,REC37,https://api.argentinadatos.com/static/diputados/diputados/HCDN2959.jpg
HCDN2893,ley-bases-sancion-2024,5272,"Antola, Marcela",Entre Ríos,Democracia para Siempre,AFIRMATIVO,afirmativo,REC38,https://api.argentinadatos.com/static/diputados/diputados/HCDN2893.jpg
HCDN2897,ley-bases-sancion-2024,5272,"Galimberti, Pedro Jorge",Entre Ríos,Ucr - Unión Cívica Radical,AFIRMATIVO,afirmativo,REC39,https://api.argentinadatos.com/static/diputados/diputados/HCDN2897.jpg
HCDN2923,ley-bases-sancion-2024,5272,"Carbajal, Fernando",Formosa,Democracia para Siempre,AFIRMATIVO,afirmativo,REC41,https://api.argentinadatos.com/static/diputados/diputados/HCDN2923.jpg
HCDN2911,ley-bases-sancion-2024,5272,"Chaher, Leila",Jujuy,Unión por la Patria,NEGATIVO,negativo,REC42,https://api.argentinadatos.com/static/diputados/diputados/HCDN2911.jpg
HCDN2935,ley-bases-sancion-2024,5272,"Vilca, Alejandro",Jujuy,Pts-Frente de Izquierda Unidad,NEGATIVO,negativo,REC43,https://api.argentinadatos.com/static/diputados/diputados/HCDN2935.jpg
HCDN2894,ley-bases-sancion-2024,5272,"Coli, Marcela",La Pampa,Democracia para Siempre,AFIRMATIVO,afirmativo,REC45,https://api.argentinadatos.com/static/diputados/diputados/HCDN2894.jpg
HCDN2944,ley-bases-sancion-2024,5272,"Marin, Varinia Lis",La Pampa,Unión por la Patria,NEGATIVO,negativo,REC46,https://api.argentinadatos.com/static/diputados/diputados/HCDN2944.jpg
HCDN2902,ley-bases-sancion-2024,5272,"Pedrali, Gabriela",La Rioja,Unión por la Patria,NEGATIVO,negativo,REC47,https://api.argentinadatos.com/static/diputados/diputados/HCDN2902.jpg
HCDN2949,ley-bases-sancion-2024,5272,"Herrera, Ricardo",La Rioja,Unión por la Patria,NEGATIVO,negativo,REC48,https://api.argentinadatos.com/static/diputados/diputados/HCDN2949.jpg
HCDN2922,ley-bases-sancion-2024,5272,"Paponet, Liliana",Mendoza,Unión por la Patria,NEGATIVO,negativo,REC49,https://api.argentinadatos.com/static/diputados/diputados/HCDN2922.jpg
HCDN1066,ley-bases-sancion-2024,5272,"Cobos, Julio",Mendoza,Ucr - Unión Cívica Radical,AFIRMATIVO,afirmativo,A50843,https://api.argentinadatos.com/static/diputados/diputados/HCDN1066.jpg
HCDN1555,ley-bases-sancion-2024,5272,"Verasay, Pamela Fernanda",Mendoza,Ucr - Unión Cívica Radical,AFIRMATIVO,afirmativo,REC50,https://api.argentinadatos.com/static/diputados/diputados/HCDN1555.jpg
HCDN2938,ley-bases-sancion-2024,5272,"Martinez, Alvaro",Mendoza,La Libertad Avanza,AFIRMATIVO,afirmativo,REC51,https://api.argentinadatos.com/static/diputados/diputados/HCDN2938.jpg
HCDN2985,ley-bases-sancion-2024,5272,"Fernandez, Carlos Alberto",Misiones,Innovación Federal,AFIRMATIVO,afirmativo,REC52,https://api.argentinadatos.com/static/diputados/diputados/HCDN2985.jpg
HCDN2934,ley-bases-sancion-2024,5272,"Arjol, Martin",Misiones,Liga del Interior Eli,AFIRMATIVO,afirmativo,REC53,https://api.argentinadatos.com/static/diputados/diputados/HCDN2934.jpg
HCDN2941,ley-bases-sancion-2024,5272,"Klipauka Lewtak, Florencia",Misiones,La Libertad Avanza,AFIRMATIVO,afirmativo,REC54,https://api.argentinadatos.com/static/diputados/diputados/HCDN2941.jpg
HCDN2907,ley-bases-sancion-2024,5272,"Bertoldi, Tanya",Neuquén,Unión por la Patria,NEGATIVO,negativo,REC56,https://api.argentinadatos.com/static/diputados/diputados/HCDN2907.jpg
HCDN2930,ley-bases-sancion-2024,5272,"Cervi, Pablo",Neuquén,Liga del Interior Eli,AFIRMATIVO,afirmativo,REC57,https://api.argentinadatos.com/static/diputados/diputados/HCDN2930.jpg
HCDN2954,ley-bases-sancion-2024,5272,"Domingo, Agustin",Río Negro,Innovación Federal,AFIRMATIVO,afirmativo,REC58,https://api.argentinadatos.com/static/diputados/diputados/HCDN2954.jpg
HCDN2924,ley-bases-sancion-2024,5272,"Tortoriello, Anibal",Río Negro,La Libertad Avanza,AFIRMATIVO,afirmativo,REC59,https://api.argentinadatos.com/static/diputados/diputados/HCDN2924.jpg
HCDN2900,ley-bases-sancion-2024,5272,"Zapata, Carlos Raul",Salta,La Libertad Avanza,AFIRMATIVO,afirmativo,REC60,https://api.argentinadatos.com/static/diputados/diputados/HCDN2900.jpg
HCDN2884,ley-bases-sancion-2024,5272,"Estrada, Emiliano",Salta,Unión por la Patria,NEGATIVO,negativo,REC61,https://api.argentinadatos.com/static/diputados/diputados/HCDN2884.jpg
HCDN2946,ley-bases-sancion-2024,5272,"Calletti, Pamela",Salta,Innovación Federal,AFIRMATIVO,afirmativo,REC62,https://api.argentinadatos.com/static/diputados/diputados/HCDN2946.jpg
HCDN2921,ley-bases-sancion-2024,5272,"Aubone, Ana Fabiola",San Juan,Unión por la Patria,NEGATIVO,negativo,REC64,https://api.argentinadatos.com/static/diputados/diputados/HCDN2921.jpg
HCDN2917,ley-bases-sancion-2024,5272,"Bermejo, Adolfo",Mendoza,Unión por la Patria,NEGATIVO,negativo,REC65,https://api.argentinadatos.com/static/diputados/diputados/HCDN2917.jpg
HCDN2979,ley-bases-sancion-2024,5272,"Gonzalez, Gustavo Carlos Miguel",Santa Cruz,Unión por la Patria,NEGATIVO,negativo,REC68,https://api.argentinadatos.com/static/diputados/diputados/HCDN2979.jpg
HCDN2906,ley-bases-sancion-2024,5272,"Barletta, Mario",Santa Fe,Unidos,AFIRMATIVO,afirmativo,A50864,https://api.argentinadatos.com/static/diputados/diputados/HCDN2906.jpg
HCDN2888,ley-bases-sancion-2024,5272,"Figueroa Casas, Germana",Santa Fe,Pro,AFIRMATIVO,afirmativo,REC70,https://api.argentinadatos.com/static/diputados/diputados/HCDN2888.jpg
HCDN2916,ley-bases-sancion-2024,5272,"Ajmechet, Sabrina",CABA,La Libertad Avanza,AFIRMATIVO,afirmativo,REC71,https://api.argentinadatos.com/static/diputados/diputados/HCDN2916.jpg
HCDN1356,ley-bases-sancion-2024,5272,"Pedrini, Juan Manuel",Chaco,Unión por la Patria,NEGATIVO,negativo,A50816,https://api.argentinadatos.com/static/diputados/diputados/HCDN1356.jpg
HCDN2885,ley-bases-sancion-2024,5272,"Chomiak, Maria Luisa",Chaco,Unión por la Patria,NEGATIVO,negativo,REC72,https://api.argentinadatos.com/static/diputados/diputados/HCDN2885.jpg
HCDN2929,ley-bases-sancion-2024,5272,"Polini, Juan Carlos",Chaco,Democracia para Siempre,AFIRMATIVO,afirmativo,REC73,https://api.argentinadatos.com/static/diputados/diputados/HCDN2929.jpg
HCDN2945,ley-bases-sancion-2024,5272,"Quiroz, Marilu",Chaco,Pro,AFIRMATIVO,afirmativo,REC74,https://api.argentinadatos.com/static/diputados/diputados/HCDN2945.jpg
HCDN2952,ley-bases-sancion-2024,5272,"Romero, Ana Clara",Chubut,Pro,AFIRMATIVO,afirmativo,REC75,https://api.argentinadatos.com/static/diputados/diputados/HCDN2952.jpg
HCDN2912,ley-bases-sancion-2024,5272,"Alianiello, Eugenia",Chubut,Unión por la Patria,NEGATIVO,negativo,REC76,https://api.argentinadatos.com/static/diputados/diputados/HCDN2912.jpg
HCDN2927,ley-bases-sancion-2024,5272,"Monti, Francisco",Catamarca,Liga del Interior Eli,AFIRMATIVO,afirmativo,REC77,https://api.argentinadatos.com/static/diputados/diputados/HCDN2927.jpg
HCDN2887,ley-bases-sancion-2024,5272,"Sanchez, Roberto Antonio",Tucumán,Ucr - Unión Cívica Radical,AFIRMATIVO,afirmativo,REC78,https://api.argentinadatos.com/static/diputados/diputados/HCDN2887.jpg
HCDN2909,ley-bases-sancion-2024,5272,"Omodeo, Paula",Tucumán,Creo,AFIRMATIVO,afirmativo,REC79,https://api.argentinadatos.com/static/diputados/diputados/HCDN2909.jpg
HCDN2903,ley-bases-sancion-2024,5272,"Fernandez, Agustin",Tucumán,Independencia,AFIRMATIVO,afirmativo,REC81,https://api.argentinadatos.com/static/diputados/diputados/HCDN2903.jpg
HCDN1042,ley-bases-sancion-2024,5272,"Randazzo, Florencio",Buenos Aires,Encuentro Federal,AFIRMATIVO,afirmativo,REC82,https://api.argentinadatos.com/static/diputados/diputados/HCDN1042.jpg
HCDN2947,ley-bases-sancion-2024,5272,"Bachey, Karina Ethel",San Luis,Pro,AFIRMATIVO,afirmativo,REC83,https://api.argentinadatos.com/static/diputados/diputados/HCDN2947.jpg
HCDN2886,ley-bases-sancion-2024,5272,"Ledesma, Tomas",Entre Ríos,Unión por la Patria,NEGATIVO,negativo,REC84,https://api.argentinadatos.com/static/diputados/diputados/HCDN2886.jpg
HCDN2976,ley-bases-sancion-2024,5272,"Zaracho, Natalia",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,REC101,https://api.argentinadatos.com/static/diputados/diputados/HCDN2976.jpg
HCDN3008,ley-bases-sancion-2024,5272,"Moran, Micaela",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,REC1937,https://api.argentinadatos.com/static/diputados/diputados/HCDN3008.jpg
HCDN3039,ley-bases-sancion-2024,5272,"Santillan Juarez Brahim, Juliana",Buenos Aires,La Libertad Avanza,AFIRMATIVO,afirmativo,REC1954,https://api.argentinadatos.com/static/diputados/diputados/HCDN3039.jpg
HCDN3102,ley-bases-sancion-2024,5272,"Treffinger, Cesar",Chubut,La Libertad Avanza,AFIRMATIVO,afirmativo,REC1955,https://api.argentinadatos.com/static/diputados/diputados/HCDN3102.jpg
HCDN3063,ley-bases-sancion-2024,5272,"Marquez, Nadia",Neuquén,La Libertad Avanza,AFIRMATIVO,afirmativo,REC1956,https://api.argentinadatos.com/static/diputados/diputados/HCDN3063.jpg
HCDN3032,ley-bases-sancion-2024,5272,"Arabia, Damian",CABA,La Libertad Avanza,AFIRMATIVO,afirmativo,REC1957,https://api.argentinadatos.com/static/diputados/diputados/HCDN3032.jpg
HCDN3060,ley-bases-sancion-2024,5272,"D'alessandro, Carlos",San Luis,Coherencia,AFIRMATIVO,afirmativo,REC1958,https://api.argentinadatos.com/static/diputados/diputados/HCDN3060.jpg
HCDN3083,ley-bases-sancion-2024,5272,"Todero, Pablo",Neuquén,Unión por la Patria,NEGATIVO,negativo,REC1959,https://api.argentinadatos.com/static/diputados/diputados/HCDN3083.jpg
HCDN3078,ley-bases-sancion-2024,5272,"Potenza, Luciana",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,REC1960,https://api.argentinadatos.com/static/diputados/diputados/HCDN3078.jpg
HCDN3034,ley-bases-sancion-2024,5272,"Coletta, Mariela",CABA,Provincias Unidas,AFIRMATIVO,afirmativo,REC1961,https://api.argentinadatos.com/static/diputados/diputados/HCDN3034.jpg
HCDN3099,ley-bases-sancion-2024,5272,"Garrido, Jose Luis",Santa Cruz,Por Santa Cruz,AFIRMATIVO,afirmativo,REC1962,https://api.argentinadatos.com/static/diputados/diputados/HCDN3099.jpg
HCDN3080,ley-bases-sancion-2024,5272,"Capozzi, Sergio Eduardo",Río Negro,Provincias Unidas,AFIRMATIVO,afirmativo,REC1963,https://api.argentinadatos.com/static/diputados/diputados/HCDN3080.jpg
HCDN3057,ley-bases-sancion-2024,5272,"Fernandez Molero, Daiana",CABA,Pro,AFIRMATIVO,afirmativo,REC1964,https://api.argentinadatos.com/static/diputados/diputados/HCDN3057.jpg
HCDN1272,ley-bases-sancion-2024,5272,"Ianni, Ana Maria",Santa Cruz,Unión por la Patria,NEGATIVO,negativo,A50751,https://api.argentinadatos.com/static/diputados/diputados/HCDN1272.jpg
HCDN0022,ley-bases-sancion-2024,5272,"Pichetto, Miguel Angel",Buenos Aires,Encuentro Federal,AFIRMATIVO,afirmativo,REC1965,https://api.argentinadatos.com/static/diputados/diputados/HCDN0022.jpg
HCDN3043,ley-bases-sancion-2024,5272,"Giudici, Silvana",CABA,La Libertad Avanza,AFIRMATIVO,afirmativo,A4356,https://api.argentinadatos.com/static/diputados/diputados/HCDN3043.jpg
HCDN3088,ley-bases-sancion-2024,5272,"Bonacci, Rocio",Santa Fe,La Libertad Avanza,AFIRMATIVO,afirmativo,REC1966,https://api.argentinadatos.com/static/diputados/diputados/HCDN3088.jpg
HCDN3091,ley-bases-sancion-2024,5272,"Villaverde, Lorena",Río Negro,La Libertad Avanza,AFIRMATIVO,afirmativo,REC1967,https://api.argentinadatos.com/static/diputados/diputados/HCDN3091.jpg
HCDN3061,ley-bases-sancion-2024,5272,"Pagano, Marcela Marina",Buenos Aires,Coherencia,AFIRMATIVO,afirmativo,REC1968,https://api.argentinadatos.com/static/diputados/diputados/HCDN3061.jpg
HCDN3089,ley-bases-sancion-2024,5272,"Falcone, Eduardo",Buenos Aires,Mid - Movimiento de Integración y Desarrollo,AFIRMATIVO,afirmativo,REC1969,https://api.argentinadatos.com/static/diputados/diputados/HCDN3089.jpg
HCDN3047,ley-bases-sancion-2024,5272,"Araujo Hernandez, Jorge Neri",Tierra del Fuego,Unión por la Patria,NEGATIVO,negativo,REC1970,https://api.argentinadatos.com/static/diputados/diputados/HCDN3047.jpg
HCDN3068,ley-bases-sancion-2024,5272,"Juliano, Pablo",Buenos Aires,Provincias Unidas,AFIRMATIVO,afirmativo,REC1972,https://api.argentinadatos.com/static/diputados/diputados/HCDN3068.jpg
HCDN3087,ley-bases-sancion-2024,5272,"Freites, Andrea",Tierra del Fuego,Unión por la Patria,NEGATIVO,negativo,REC1973,https://api.argentinadatos.com/static/diputados/diputados/HCDN3087.jpg
HCDN3048,ley-bases-sancion-2024,5272,"Bongiovanni, Alejandro",Santa Fe,La Libertad Avanza,AFIRMATIVO,afirmativo,REC1974,https://api.argentinadatos.com/static/diputados/diputados/HCDN3048.jpg
HCDN3075,ley-bases-sancion-2024,5272,"Macyszyn, Lorena",Buenos Aires,La Libertad Avanza,AFIRMATIVO,afirmativo,REC1975,https://api.argentinadatos.com/static/diputados/diputados/HCDN3075.jpg
HCDN3045,ley-bases-sancion-2024,5272,"Monzon, Roxana",Buenos Aires,Unión por la Patria,NEGATIVO,negativo,REC1976,https://api.argentinadatos.com/static/diputados/diputados/HCDN3045.jpg
HCDN3105,ley-bases-sancion-2024,5272,"Pauli, Santiago",Tierra del Fuego,La Libertad Avanza,AFIRMATIVO,afirmativo,REC1978,https://api.argentinadatos.com/static/diputados/diputados/HCDN3105.jpg
HCDN3090,ley-bases-sancion-2024,5272,"Carignano, Florencia",Santa Fe,Unión por la Patria,NEGATIVO,negativo,REC1979,https://api.argentinadatos.com/static/diputados/diputados/HCDN3090.jpg
HCDN3095,ley-bases-sancion-2024,5272,"Montenegro, Guillermo",Buenos Aires,La Libertad Avanza,AFIRMATIVO,afirmativo,REC1980,https://api.argentinadatos.com/static/diputados/diputados/HCDN3095.jpg
HCDN3101,ley-bases-sancion-2024,5272,"De Sensi, Maria Florencia",Buenos Aires,Pro,AFIRMATIVO,afirmativo,REC2039,https://api.argentinadatos.com/static/diputados/diputados/HCDN3101.jpg
HCDN3139,ley-bases-sancion-2024,5272,"Ferreyra, Alida",CABA,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2046,https://api.argentinadatos.com/static/diputados/diputados/HCDN3139.jpg
HCDN3141,ley-bases-sancion-2024,5272,"Biasi, Vanina",CABA,Partido Obrero -Frente de Izquierda y de Trabajadores -Unida,NEGATIVO,negativo,REC2047,
HCDN3026,ley-bases-sancion-2024,5272,"Giorgi, Melina",Santa Fe,Democracia para Siempre,AFIRMATIVO,afirmativo,REC2040,https://api.argentinadatos.com/static/diputados/diputados/HCDN3026.jpg
HCDN3024,ley-bases-sancion-2024,5272,"Emma, Nicolas",CABA,La Libertad Avanza,AFIRMATIVO,afirmativo,REC2042,https://api.argentinadatos.com/static/diputados/diputados/HCDN3024.jpg
vote-acevedo-sergio-edgardo,ley-bases-sancion-2024,5272,"Acevedo, Sergio Edgardo",,,AUSENTE,ausente,REC2043,
HCDN3025,ley-bases-sancion-2024,5272,"Llancafilo, Osvaldo",Neuquén,Movimiento Popular Neuquino,AFIRMATIVO,afirmativo,REC2044,https://api.argentinadatos.com/static/diputados/diputados/HCDN3025.jpg
HCDN3016,ley-bases-sancion-2024,5272,"Sarapura, Natalia Silvina",Jujuy,Ucr - Unión Cívica Radical,AFIRMATIVO,afirmativo,REC1944,https://api.argentinadatos.com/static/diputados/diputados/HCDN3016.jpg
HCDN3052,ley-bases-sancion-2024,5272,"Avila, Fernanda",Catamarca,Elijo Catamarca,NEGATIVO,negativo,REC1981,https://api.argentinadatos.com/static/diputados/diputados/HCDN3052.jpg
HCDN3086,ley-bases-sancion-2024,5272,"Yeza, Martin",Buenos Aires,Pro,AFIRMATIVO,afirmativo,REC1982,https://api.argentinadatos.com/static/diputados/diputados/HCDN3086.jpg
