id,list_id,election_id,district_id,order,rol,nombre,elected,legislator_id,match_confidence,mandato_inicio,mandato_fin,foto
2025-la-rioja-federales-defendamos-la-rioja-01,2025-la-rioja-federales-defendamos-la-rioja,diputados-2025,La Rioja,1,titular,"PEDRALI, GABRIELA",true,HCDN2902,exact,2025-12-10,2029-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2902.jpg
2025-la-rioja-federales-defendamos-la-rioja-02,2025-la-rioja-federales-defendamos-la-rioja,diputados-2025,La Rioja,2,titular,"HERRERA, JORGE RICARDO",false,,,,,
2025-la-rioja-federales-defendamos-la-rioja-s-01,2025-la-rioja-federales-defendamos-la-rioja,diputados-2025,La Rioja,1,suplente,"OLIMA, ADRIANA DEL VALLE",false,,,,,
2025-la-rioja-federales-defendamos-la-rioja-s-02,2025-la-rioja-federales-defendamos-la-rioja,diputados-2025,La Rioja,2,suplente,"BEJARANO, ARIEL ESTEBAN",false,,,,,
2025-la-rioja-frente-de-izquierda-y-de-trabajadores-unidad-01,2025-la-rioja-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2025,La Rioja,1,titular,"GOYCOCHEA, CAROLINA",false,,,,,
2025-la-rioja-frente-de-izquierda-y-de-trabajadores-unidad-02,2025-la-rioja-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2025,La Rioja,2,titular,"NARVAEZ, FRANCISCO MARTIN",false,,,,,
2025-la-rioja-frente-de-izquierda-y-de-trabajadores-unidad-s-01,2025-la-rioja-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2025,La Rioja,1,suplente,"BAIGORRIA, CLAUDIA FABIANA",false,,,,,
2025-la-rioja-frente-de-izquierda-y-de-trabajadores-unidad-s-02,2025-la-rioja-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2025,La Rioja,2,suplente,"PAVON, HORACIO",false,,,,,
2025-la-rioja-la-libertad-avanza-01,2025-la-rioja-la-libertad-avanza,diputados-2025,La Rioja,1,titular,"VISCONTI, GINO",true,HCDN3214,exact,2025-12-10,2029-12-09,
2025-la-rioja-la-libertad-avanza-02,2025-la-rioja-la-libertad-avanza,diputados-2025,La Rioja,2,titular,"MORENO, CINTHIA CAROLINA",false,,,,,
2025-la-rioja-la-libertad-avanza-s-01,2025-la-rioja-la-libertad-avanza,diputados-2025,La Rioja,1,suplente,"MORALES, ALDO NESTOR ADRIAN",false,,,,,
2025-la-rioja-la-libertad-avanza-s-02,2025-la-rioja-la-libertad-avanza,diputados-2025,La Rioja,2,suplente,"MOLINA, TANIA LUZ",false,,,,,
2025-la-rioja-las-fuerzas-del-centro-01,2025-la-rioja-las-fuerzas-del-centro,diputados-2025,La Rioja,1,titular,"CANTEROS, GUSTAVO GABRIEL",false,,,,,
2025-la-rioja-las-fuerzas-del-centro-02,2025-la-rioja-las-fuerzas-del-centro,diputados-2025,La Rioja,2,titular,"PUGA, GLADYS SELVA",false,,,,,
2025-la-rioja-las-fuerzas-del-centro-s-01,2025-la-rioja-las-fuerzas-del-centro,diputados-2025,La Rioja,1,suplente,"SABRE, FRANCISCO",false,,,,,
2025-la-rioja-las-fuerzas-del-centro-s-02,2025-la-rioja-las-fuerzas-del-centro,diputados-2025,La Rioja,2,suplente,"ALLENDE, PAOLA VALERIA",false,,,,,
2025-la-rioja-provincias-unidas-01,2025-la-rioja-provincias-unidas,diputados-2025,La Rioja,1,titular,"GALLEGUILLO, RUBEN",false,,,,,
2025-la-rioja-provincias-unidas-02,2025-la-rioja-provincias-unidas,diputados-2025,La Rioja,2,titular,"PILQUIMAN, MONICA ESTER",false,,,,,
2025-la-rioja-provincias-unidas-s-01,2025-la-rioja-provincias-unidas,diputados-2025,La Rioja,1,suplente,"CORZO, CRISTIAN OSCAR",false,,,,,
2025-la-rioja-provincias-unidas-s-02,2025-la-rioja-provincias-unidas,diputados-2025,La Rioja,2,suplente,"GONZALEZ, ADA DEL VALLE",false,,,,,
2025-la-rioja-republicanos-unidos-01,2025-la-rioja-republicanos-unidos,diputados-2025,La Rioja,1,titular,"BRAIM, DANIEL MOLINA",false,,,,,
2025-la-rioja-republicanos-unidos-02,2025-la-rioja-republicanos-unidos,diputados-2025,La Rioja,2,titular,"CHUMBITA, MARIA INES",false,,,,,
2025-la-rioja-republicanos-unidos-s-01,2025-la-rioja-republicanos-unidos,diputados-2025,La Rioja,1,suplente,"HERRERA, GABRIEL",false,,,,,
2025-la-rioja-republicanos-unidos-s-02,2025-la-rioja-republicanos-unidos,diputados-2025,La Rioja,2,suplente,"ROMERO, MARITA",false,,,,,
2025-la-rioja-union-civica-radical-01,2025-la-rioja-union-civica-radical,diputados-2025,La Rioja,1,titular,"GALVAN, GUSTAVO",false,,,,,
2025-la-rioja-union-civica-radical-02,2025-la-rioja-union-civica-radical,diputados-2025,La Rioja,2,titular,"FERNANDEZ, SILVIA",false,,,,,
2025-la-rioja-union-civica-radical-s-01,2025-la-rioja-union-civica-radical,diputados-2025,La Rioja,1,suplente,"BERSEZIO, MARTIN",false,,,,,
2025-la-rioja-union-civica-radical-s-02,2025-la-rioja-union-civica-radical,diputados-2025,La Rioja,2,suplente,"REYNOSO, MABEL",false,,,,,
2025-mendoza-defendamos-mendoza-provincias-unidas-01,2025-mendoza-defendamos-mendoza-provincias-unidas,diputados-2025,Mendoza,1,titular,"DIFONSO, JORGE",false,,,,,
2025-mendoza-defendamos-mendoza-provincias-unidas-02,2025-mendoza-defendamos-mendoza-provincias-unidas,diputados-2025,Mendoza,2,titular,"MANONI, FLAVIA",false,,,,,
2025-mendoza-defendamos-mendoza-provincias-unidas-03,2025-mendoza-defendamos-mendoza-provincias-unidas,diputados-2025,Mendoza,3,titular,"PALERO, JORGE",false,,,,,
2025-mendoza-defendamos-mendoza-provincias-unidas-04,2025-mendoza-defendamos-mendoza-provincias-unidas,diputados-2025,Mendoza,4,titular,"TALQUENCA, GISELLA",false,,,,,
2025-mendoza-defendamos-mendoza-provincias-unidas-05,2025-mendoza-defendamos-mendoza-provincias-unidas,diputados-2025,Mendoza,5,titular,"ESCOBAR, LUIS GABRIEL",false,,,,,
2025-mendoza-defendamos-mendoza-provincias-unidas-s-01,2025-mendoza-defendamos-mendoza-provincias-unidas,diputados-2025,Mendoza,1,suplente,"FERNANDEZ, VERONICA",false,,,,,
2025-mendoza-defendamos-mendoza-provincias-unidas-s-02,2025-mendoza-defendamos-mendoza-provincias-unidas,diputados-2025,Mendoza,2,suplente,"LIBERAL, MANUEL",false,,,,,
2025-mendoza-defendamos-mendoza-provincias-unidas-s-03,2025-mendoza-defendamos-mendoza-provincias-unidas,diputados-2025,Mendoza,3,suplente,"ASSI, MILI",false,,,,,
2025-mendoza-la-libertad-avanza-01,2025-mendoza-la-libertad-avanza,diputados-2025,Mendoza,1,titular,"PETRI, LUIS",true,HCDN1385,exact,2025-12-10,2029-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1385.jpg
2025-mendoza-la-libertad-avanza-02,2025-mendoza-la-libertad-avanza,diputados-2025,Mendoza,2,titular,"VERASAY, PAMELA",true,HCDN1555,exact,2025-12-10,2029-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN1555.jpg
2025-mendoza-la-libertad-avanza-03,2025-mendoza-la-libertad-avanza,diputados-2025,Mendoza,3,titular,"MARTINEZ, ALVARO",true,HCDN2938,exact,2025-12-10,2029-12-09,https://api.argentinadatos.com/static/diputados/diputados/HCDN2938.jpg
2025-mendoza-la-libertad-avanza-04,2025-mendoza-la-libertad-avanza,diputados-2025,Mendoza,4,titular,"ASENSIO, MARIA METRAL",true,HCDN3246,exact,2025-12-10,2029-12-09,
2025-mendoza-la-libertad-avanza-05,2025-mendoza-la-libertad-avanza,diputados-2025,Mendoza,5,titular,"PINTI, MAURICIO",false,,,,,
2025-mendoza-la-libertad-avanza-s-01,2025-mendoza-la-libertad-avanza,diputados-2025,Mendoza,1,suplente,"ARIAS, MARIANA",false,,,,,
2025-mendoza-la-libertad-avanza-s-02,2025-mendoza-la-libertad-avanza,diputados-2025,Mendoza,2,suplente,"BISKUPOVICH, LEANDRO",false,,,,,
2025-mendoza-la-libertad-avanza-s-03,2025-mendoza-la-libertad-avanza,diputados-2025,Mendoza,3,suplente,"GATICA, MARIA",false,,,,,
2025-mendoza-frente-de-izquierda-y-de-trabajadores-unidad-01,2025-mendoza-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2025,Mendoza,1,titular,"MINOLI, MICAELA BLANCO",false,,,,,
2025-mendoza-frente-de-izquierda-y-de-trabajadores-unidad-02,2025-mendoza-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2025,Mendoza,2,titular,"FERNANDEZ, NICO",false,,,,,
2025-mendoza-frente-de-izquierda-y-de-trabajadores-unidad-03,2025-mendoza-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2025,Mendoza,3,titular,"BERNABEU, MARTA",false,,,,,
2025-mendoza-frente-de-izquierda-y-de-trabajadores-unidad-04,2025-mendoza-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2025,Mendoza,4,titular,"CORTEZ, NICOLAS",false,,,,,
2025-mendoza-frente-de-izquierda-y-de-trabajadores-unidad-05,2025-mendoza-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2025,Mendoza,5,titular,"UCEDA, JULIETA",false,,,,,
2025-mendoza-frente-de-izquierda-y-de-trabajadores-unidad-s-01,2025-mendoza-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2025,Mendoza,1,suplente,"CLEMENT, SANTIAGO",false,,,,,
2025-mendoza-frente-de-izquierda-y-de-trabajadores-unidad-s-02,2025-mendoza-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2025,Mendoza,2,suplente,"MORENO, TAMARA",false,,,,,
2025-mendoza-frente-de-izquierda-y-de-trabajadores-unidad-s-03,2025-mendoza-frente-de-izquierda-y-de-trabajadores-unidad,diputados-2025,Mendoza,3,suplente,"DIAZ, FEDERICO",false,,,,,
2025-mendoza-frente-libertario-democrata-01,2025-mendoza-frente-libertario-democrata,diputados-2025,Mendoza,1,titular,"GABRIEL, SOTTILE",false,,,,,
2025-mendoza-frente-libertario-democrata-02,2025-mendoza-frente-libertario-democrata,diputados-2025,Mendoza,2,titular,"MARIEL, MAESTRI",false,,,,,
2025-mendoza-frente-libertario-democrata-03,2025-mendoza-frente-libertario-democrata,diputados-2025,Mendoza,3,titular,"GASTÓN, PESCARMONA",false,,,,,
2025-mendoza-frente-libertario-democrata-04,2025-mendoza-frente-libertario-democrata,diputados-2025,Mendoza,4,titular,"ÁNGELES, BERMEJO",false,,,,,
2025-mendoza-frente-libertario-democrata-05,2025-mendoza-frente-libertario-democrata,diputados-2025,Mendoza,5,titular,"FEDERICO, RAFFETTO",false,,,,,
2025-mendoza-frente-libertario-democrata-s-01,2025-mendoza-frente-libertario-democrata,diputados-2025,Mendoza,1,suplente,"ROMINA, ARANEGA ANDREA",false,,,,,
2025-mendoza-frente-libertario-democrata-s-02,2025-mendoza-frente-libertario-democrata,diputados-2025,Mendoza,2,suplente,"NATALIO, MASSI VILLALBA EDUARDO",false,,,,,
2025-mendoza-frente-libertario-democrata-s-03,2025-mendoza-frente-libertario-democrata,diputados-2025,Mendoza,3,suplente,"GABRIELA, FERNANDEZ",false,,,,,
2025-mendoza-frente-verde-01,2025-mendoza-frente-verde,diputados-2025,Mendoza,1,titular,"VADILLO, MARIO",false,,,,,
2025-mendoza-frente-verde-02,2025-mendoza-frente-verde,diputados-2025,Mendoza,2,titular,"BOBBA, BELEN",false,,,,,
2025-mendoza-frente-verde-03,2025-mendoza-frente-verde,diputados-2025,Mendoza,3,titular,"CHAPPEL, DUGAR",false,,,,,
2025-mendoza-frente-verde-04,2025-mendoza-frente-verde,diputados-2025,Mendoza,4,titular,"TORRES, ORIANA",false,,,,,
2025-mendoza-frente-verde-05,2025-mendoza-frente-verde,diputados-2025,Mendoza,5,titular,"MUÑOZ, MAXIMILIANO",false,,,,,
2025-mendoza-frente-verde-s-01,2025-mendoza-frente-verde,diputados-2025,Mendoza,1,suplente,"ROJAS, ALEJANDRA",false,,,,,
2025-mendoza-frente-verde-s-02,2025-mendoza-frente-verde,diputados-2025,Mendoza,2,suplente,"GONZALEZ, EDUARDO",false,,,,,
2025-mendoza-frente-verde-s-03,2025-mendoza-frente-verde,diputados-2025,Mendoza,3,suplente,"LUCERO, CECILIA",false,,,,,
2025-mendoza-fuerza-justicialista-mendoza-01,2025-mendoza-fuerza-justicialista-mendoza,diputados-2025,Mendoza,1,titular,"FELIX, EMIR",true,HCDN3212,exact,2025-12-10,2029-12-09,
2025-mendoza-fuerza-justicialista-mendoza-02,2025-mendoza-fuerza-justicialista-mendoza,diputados-2025,Mendoza,2,titular,"UCEDA, MARISA",false,,,,,
2025-mendoza-fuerza-justicialista-mendoza-03,2025-mendoza-fuerza-justicialista-mendoza,diputados-2025,Mendoza,3,titular,"STEVANATO, MATIAS",false,,,,,
2025-mendoza-fuerza-justicialista-mendoza-04,2025-mendoza-fuerza-justicialista-mendoza,diputados-2025,Mendoza,4,titular,"DESTEFANIS, FLOR",false,,,,,
2025-mendoza-fuerza-justicialista-mendoza-05,2025-mendoza-fuerza-justicialista-mendoza,diputados-2025,Mendoza,5,titular,"UBIETA, FERNANDO",false,,,,,
2025-mendoza-fuerza-justicialista-mendoza-s-01,2025-mendoza-fuerza-justicialista-mendoza,diputados-2025,Mendoza,1,suplente,"RODRIGUEZ, ANALIA",false,,,,,
2025-mendoza-fuerza-justicialista-mendoza-s-02,2025-mendoza-fuerza-justicialista-mendoza,diputados-2025,Mendoza,2,suplente,"BORDANO, FRANCO FACCHINI",false,,,,,
2025-mendoza-fuerza-justicialista-mendoza-s-03,2025-mendoza-fuerza-justicialista-mendoza,diputados-2025,Mendoza,3,suplente,"PICCATO, DALILA MARIA DEL VALLE",false,,,,,
2025-mendoza-movimiento-al-socialismo-01,2025-mendoza-movimiento-al-socialismo,diputados-2025,Mendoza,1,titular,"BARROS, SUSANA",false,,,,,
2025-mendoza-movimiento-al-socialismo-02,2025-mendoza-movimiento-al-socialismo,diputados-2025,Mendoza,2,titular,"FLORES, FERNANDO",false,,,,,
2025-mendoza-movimiento-al-socialismo-03,2025-mendoza-movimiento-al-socialismo,diputados-2025,Mendoza,3,titular,"MIRANDA, PAMELA",false,,,,,
2025-mendoza-movimiento-al-socialismo-04,2025-mendoza-movimiento-al-socialismo,diputados-2025,Mendoza,4,titular,"DIAZ, NAHUEL",false,,,,,
2025-mendoza-movimiento-al-socialismo-05,2025-mendoza-movimiento-al-socialismo,diputados-2025,Mendoza,5,titular,"LOPEZ, LIS",false,,,,,
2025-mendoza-movimiento-al-socialismo-s-01,2025-mendoza-movimiento-al-socialismo,diputados-2025,Mendoza,1,suplente,"OLIVARES, ALEJANDRO",false,,,,,
2025-mendoza-movimiento-al-socialismo-s-02,2025-mendoza-movimiento-al-socialismo,diputados-2025,Mendoza,2,suplente,"RAGUSA, SILVIA",false,,,,,
2025-mendoza-movimiento-al-socialismo-s-03,2025-mendoza-movimiento-al-socialismo,diputados-2025,Mendoza,3,suplente,0,false,,,,,
2025-mendoza-protectora-fuerza-politica-01,2025-mendoza-protectora-fuerza-politica,diputados-2025,Mendoza,1,titular,"JACKY, CAROLINA",false,,,,,
2025-mendoza-protectora-fuerza-politica-02,2025-mendoza-protectora-fuerza-politica,diputados-2025,Mendoza,2,titular,"ZELADA, CARLOS JESUS SEBASTIAN",false,,,,,
2025-mendoza-protectora-fuerza-politica-03,2025-mendoza-protectora-fuerza-politica,diputados-2025,Mendoza,3,titular,"ROJAS, MARIA INES",false,,,,,
2025-mendoza-protectora-fuerza-politica-04,2025-mendoza-protectora-fuerza-politica,diputados-2025,Mendoza,4,titular,"MATAS, MATEO ADRIAN",false,,,,,
2025-mendoza-protectora-fuerza-politica-05,2025-mendoza-protectora-fuerza-politica,diputados-2025,Mendoza,5,titular,"URZI, LAURA GRISELDA",false,,,,,
2025-mendoza-protectora-fuerza-politica-s-01,2025-mendoza-protectora-fuerza-politica,diputados-2025,Mendoza,1,suplente,"OCHOA, MATÍAS RUBÉN",false,,,,,
2025-mendoza-protectora-fuerza-politica-s-02,2025-mendoza-protectora-fuerza-politica,diputados-2025,Mendoza,2,suplente,"TELLO, GILDA PAOLA",false,,,,,
2025-mendoza-protectora-fuerza-politica-s-03,2025-mendoza-protectora-fuerza-politica,diputados-2025,Mendoza,3,suplente,"CASTRO, ESTEBAN DOMINGO",false,,,,,
2025-misiones-activar-01,2025-misiones-activar,diputados-2025,Misiones,1,titular,"PUERTA, RAMON",false,,,,,
2025-misiones-activar-02,2025-misiones-activar,diputados-2025,Misiones,2,titular,"GRISS, KARINA ALEJANDRA",false,,,,,
2025-misiones-activar-03,2025-misiones-activar,diputados-2025,Misiones,3,titular,"RODRIGUEZ, ALEJANDRO",false,,,,,
2025-misiones-activar-s-01,2025-misiones-activar,diputados-2025,Misiones,1,suplente,"KOCH, JULIETA",false,,,,,
2025-misiones-activar-s-02,2025-misiones-activar,diputados-2025,Misiones,2,suplente,"SALGUERO, HECTOR ARIEL",false,,,,,
2025-misiones-activar-s-03,2025-misiones-activar,diputados-2025,Misiones,3,suplente,"RAINECK, MARINA ROXANA",false,,,,,
2025-misiones-la-libertad-avanza-01,2025-misiones-la-libertad-avanza,diputados-2025,Misiones,1,titular,"HARTFIELD, DIEGO GABRIEL",true,HCDN3210,exact,2025-12-10,2029-12-09,
2025-misiones-la-libertad-avanza-02,2025-misiones-la-libertad-avanza,diputados-2025,Misiones,2,titular,"GRUBER, MAURA ESTER",true,HCDN3207,exact,2025-12-10,2029-12-09,
2025-misiones-la-libertad-avanza-03,2025-misiones-la-libertad-avanza,diputados-2025,Misiones,3,titular,"SCHOLLER, MARTIN EDUARDO BORZI",false,,,,,
2025-misiones-la-libertad-avanza-s-01,2025-misiones-la-libertad-avanza,diputados-2025,Misiones,1,suplente,"VALIENTE, MELINA TAMARA",false,,,,,
2025-misiones-la-libertad-avanza-s-02,2025-misiones-la-libertad-avanza,diputados-2025,Misiones,2,suplente,"KLINGBEIL, PABLO SEBASTIAN",false,,,,,
2025-misiones-la-libertad-avanza-s-03,2025-misiones-la-libertad-avanza,diputados-2025,Misiones,3,suplente,"AYALA, JOHANA ALEJANDRA",false,,,,,
2025-misiones-de-la-concertacion-forja-01,2025-misiones-de-la-concertacion-forja,diputados-2025,Misiones,1,titular,"BLACH, DALILA FERNANDA",false,,,,,
2025-misiones-de-la-concertacion-forja-02,2025-misiones-de-la-concertacion-forja,diputados-2025,Misiones,2,titular,"MIRAVET, ALEJANDRO HORACIO",false,,,,,
2025-misiones-de-la-concertacion-forja-03,2025-misiones-de-la-concertacion-forja,diputados-2025,Misiones,3,titular,"FISCHER, SUSANA ANDREA",false,,,,,
2025-misiones-de-la-concertacion-forja-s-01,2025-misiones-de-la-concertacion-forja,diputados-2025,Misiones,1,suplente,"BENITEZ, HUMBERTO OMAR CAPLI",false,,,,,
2025-misiones-de-la-concertacion-forja-s-02,2025-misiones-de-la-concertacion-forja,diputados-2025,Misiones,2,suplente,"¨MONICA¨CORREA, RAMONA ELIZABETH",false,,,,,
2025-misiones-de-la-concertacion-forja-s-03,2025-misiones-de-la-concertacion-forja,diputados-2025,Misiones,3,suplente,"FRICK, JORGE ANIBAL NAVARRO",false,,,,,
2025-misiones-frente-popular-agrario-y-social-01,2025-misiones-frente-popular-agrario-y-social,diputados-2025,Misiones,1,titular,"BARBARO, HECTOR ""CACHO""",false,,,,,
2025-misiones-frente-popular-agrario-y-social-02,2025-misiones-frente-popular-agrario-y-social,diputados-2025,Misiones,2,titular,"TORRES, MARIA ""MARIQUITA""",false,,,,,
2025-misiones-frente-popular-agrario-y-social-03,2025-misiones-frente-popular-agrario-y-social,diputados-2025,Misiones,3,titular,"CASTRO, CRISTIAN GABRIEL",false,,,,,
2025-misiones-frente-popular-agrario-y-social-s-01,2025-misiones-frente-popular-agrario-y-social,diputados-2025,Misiones,1,suplente,"MELO, GRACIELA BEATRIZ DE",false,,,,,
2025-misiones-frente-popular-agrario-y-social-s-02,2025-misiones-frente-popular-agrario-y-social,diputados-2025,Misiones,2,suplente,"ESPER, MARIO ""PICHI""",false,,,,,
2025-misiones-frente-popular-agrario-y-social-s-03,2025-misiones-frente-popular-agrario-y-social,diputados-2025,Misiones,3,suplente,"GURINA, MONICA",false,,,,,
2025-misiones-frente-por-la-vida-y-los-valores-por-un-nuevo-octubre-01,2025-misiones-frente-por-la-vida-y-los-valores-por-un-nuevo-octubre,diputados-2025,Misiones,1,titular,"CARMELO, BARBARO NICOLÁS",false,,,,,
2025-misiones-frente-por-la-vida-y-los-valores-por-un-nuevo-octubre-02,2025-misiones-frente-por-la-vida-y-los-valores-por-un-nuevo-octubre,diputados-2025,Misiones,2,titular,"BEATRIZ, VAZTIQUE ROLDAN AIDA",false,,,,,
2025-misiones-frente-por-la-vida-y-los-valores-por-un-nuevo-octubre-03,2025-misiones-frente-por-la-vida-y-los-valores-por-un-nuevo-octubre,diputados-2025,Misiones,3,titular,"ADRIAN, VARGAS ""CHICHO"" JOSE",false,,,,,
2025-misiones-frente-por-la-vida-y-los-valores-por-un-nuevo-octubre-s-01,2025-misiones-frente-por-la-vida-y-los-valores-por-un-nuevo-octubre,diputados-2025,Misiones,1,suplente,"JUANA, CABRERA BOGADO",false,,,,,
2025-misiones-frente-por-la-vida-y-los-valores-por-un-nuevo-octubre-s-02,2025-misiones-frente-por-la-vida-y-los-valores-por-un-nuevo-octubre,diputados-2025,Misiones,2,suplente,"MANUEL, LAFUENTE ""JUANMA UPA"" JUAN",false,,,,,
2025-misiones-frente-por-la-vida-y-los-valores-por-un-nuevo-octubre-s-03,2025-misiones-frente-por-la-vida-y-los-valores-por-un-nuevo-octubre,diputados-2025,Misiones,3,suplente,"MAGDALENA, LEIVA RUTH",false,,,,,
2025-misiones-fuerza-patria-01,2025-misiones-fuerza-patria,diputados-2025,Misiones,1,titular,"BRITEZ, MARIA CRISTINA",false,,,,,
2025-misiones-fuerza-patria-02,2025-misiones-fuerza-patria,diputados-2025,Misiones,2,titular,"AYALA, JOSE MARTIN",false,,,,,
2025-misiones-fuerza-patria-03,2025-misiones-fuerza-patria,diputados-2025,Misiones,3,titular,"ESCURDIA, ELVECIA MAGDALENA",false,,,,,
2025-misiones-fuerza-patria-s-01,2025-misiones-fuerza-patria,diputados-2025,Misiones,1,suplente,"AREVALOS, RAUL ALBERTO",false,,,,,
2025-misiones-fuerza-patria-s-02,2025-misiones-fuerza-patria,diputados-2025,Misiones,2,suplente,"MEZA, MYRIAM YOLANDA",false,,,,,
2025-misiones-fuerza-patria-s-03,2025-misiones-fuerza-patria,diputados-2025,Misiones,3,suplente,"MAURICCI, GABRIEL MARCELO",false,,,,,
2025-misiones-partido-del-obrero-01,2025-misiones-partido-del-obrero,diputados-2025,Misiones,1,titular,"AGUIRRE, Z. FLORENCIA",false,,,,,
2025-misiones-partido-del-obrero-02,2025-misiones-partido-del-obrero,diputados-2025,Misiones,2,titular,"ZERETZKI, ANIBAL ""TATO"" R.",false,,,,,
2025-misiones-partido-del-obrero-03,2025-misiones-partido-del-obrero,diputados-2025,Misiones,3,titular,"VILLANUEVA, L. VIRGINIA",false,,,,,
2025-misiones-partido-del-obrero-s-01,2025-misiones-partido-del-obrero,diputados-2025,Misiones,1,suplente,"KINDER, ""JAZMIN"" LUCIANO I.",false,,,,,
2025-misiones-partido-del-obrero-s-02,2025-misiones-partido-del-obrero,diputados-2025,Misiones,2,suplente,"BOHL, TAMARA A.",false,,,,,
2025-misiones-partido-del-obrero-s-03,2025-misiones-partido-del-obrero,diputados-2025,Misiones,3,suplente,"BOGADO, B. LUIS",false,,,,,
2025-misiones-partido-fe-01,2025-misiones-partido-fe,diputados-2025,Misiones,1,titular,"CARLOS, PALAVECINO GERMAN",false,,,,,
2025-misiones-partido-fe-02,2025-misiones-partido-fe,diputados-2025,Misiones,2,titular,"CARMEN, CABRAL GRACIELA DEL",false,,,,,
2025-misiones-partido-fe-03,2025-misiones-partido-fe,diputados-2025,Misiones,3,titular,"ARMANDO, HOFF MAXIMILIANO",false,,,,,
2025-misiones-partido-fe-s-01,2025-misiones-partido-fe,diputados-2025,Misiones,1,suplente,"EUGENIA, RODRIGUEZ OLGA",false,,,,,
2025-misiones-partido-fe-s-02,2025-misiones-partido-fe,diputados-2025,Misiones,2,suplente,"OMAR, RODRIGUEZ FERREIRA CLAUDIO",false,,,,,
2025-misiones-partido-fe-s-03,2025-misiones-partido-fe,diputados-2025,Misiones,3,suplente,"SUSANA, ROMERO CARMEN",false,,,,,
2025-misiones-partido-libertario-01,2025-misiones-partido-libertario,diputados-2025,Misiones,1,titular,"ALVARENGA, NINFA ZUNILDA",false,,,,,
2025-misiones-partido-libertario-02,2025-misiones-partido-libertario,diputados-2025,Misiones,2,titular,"VILLALBA, GUSTAVO ABEL",false,,,,,
2025-misiones-partido-libertario-03,2025-misiones-partido-libertario,diputados-2025,Misiones,3,titular,"BENITEZ, MONICA ELIZABETH",false,,,,,
2025-misiones-partido-libertario-s-01,2025-misiones-partido-libertario,diputados-2025,Misiones,1,suplente,"PERALTA, JULIO CESAR",false,,,,,
2025-misiones-partido-libertario-s-02,2025-misiones-partido-libertario,diputados-2025,Misiones,2,suplente,"TEBECHERI, DARIFE REBECA",false,,,,,
2025-misiones-partido-libertario-s-03,2025-misiones-partido-libertario,diputados-2025,Misiones,3,suplente,"FERNANDEZ, JORGE MIGUEL",false,,,,,
2025-misiones-renovador-de-la-concordia-neo-01,2025-misiones-renovador-de-la-concordia-neo,diputados-2025,Misiones,1,titular,"ALBERTO, HERRERA AHUAD OSCAR",true,HCDN3204,fuzzy,2025-12-10,2029-12-09,
2025-misiones-renovador-de-la-concordia-neo-02,2025-misiones-renovador-de-la-concordia-neo,diputados-2025,Misiones,2,titular,"SOLEDAD, GACEK MICAELA",false,,,,,
2025-misiones-renovador-de-la-concordia-neo-03,2025-misiones-renovador-de-la-concordia-neo,diputados-2025,Misiones,3,titular,"WALTER, ROSNER",false,,,,,
2025-misiones-renovador-de-la-concordia-neo-s-01,2025-misiones-renovador-de-la-concordia-neo,diputados-2025,Misiones,1,suplente,"GRACIELA, DE MOURA",false,,,,,
2025-misiones-renovador-de-la-concordia-neo-s-02,2025-misiones-renovador-de-la-concordia-neo,diputados-2025,Misiones,2,suplente,"MARTIN, CACERES JUAN",false,,,,,
2025-misiones-renovador-de-la-concordia-neo-s-03,2025-misiones-renovador-de-la-concordia-neo,diputados-2025,Misiones,3,suplente,"BELEN, VILLALBA ""ROVI"" ROSARIO",false,,,,,
2025-misiones-union-civica-radical-01,2025-misiones-union-civica-radical,diputados-2025,Misiones,1,titular,"GONZALEZ, GUSTAVO A",false,,,,,
2025-misiones-union-civica-radical-02,2025-misiones-union-civica-radical,diputados-2025,Misiones,2,titular,"KOLODZIEJ, GUADALUPE L",false,,,,,
2025-misiones-union-civica-radical-03,2025-misiones-union-civica-radical,diputados-2025,Misiones,3,titular,"GODOY, NICOLAS A",false,,,,,
2025-misiones-union-civica-radical-s-01,2025-misiones-union-civica-radical,diputados-2025,Misiones,1,suplente,"WENDT, SUSANA",false,,,,,
2025-misiones-union-civica-radical-s-02,2025-misiones-union-civica-radical,diputados-2025,Misiones,2,suplente,"DAMIANI, HERNAN N L",false,,,,,
2025-misiones-union-civica-radical-s-03,2025-misiones-union-civica-radical,diputados-2025,Misiones,3,suplente,"VARGA, GLADYS MABEL",false,,,,,
2025-neuquen-desarrollo-ciudadano-01,2025-neuquen-desarrollo-ciudadano,diputados-2025,Neuquén,1,titular,"RUIZ, GLORIA ARGENTINA",false,,,,,
